Id,CO2 Emissions(g/km)
75285,543.0522
75286,493.51514
75287,520.8022
75288,461.28833
75289,507.30154
75290,458.9355
75291,750.5518
75292,478.7851
75293,580.28864
75294,509.76544
75295,750.32245
75296,241.79799
75297,700.81445
75298,550.13043
75299,858.8418
75300,363.35822
75301,620.69965
75302,745.42535
75303,821.33795
75304,817.8524
75305,613.66034
75306,401.43396
75307,714.9909
75308,542.59424
75309,693.67444
75310,499.88754
75311,556.7006
75312,548.0362
75313,261.76822
75314,765.2952
75315,870.0518
75316,592.36487
75317,544.0536
75318,337.05765
75319,753.0264
75320,772.34894
75321,624.39557
75322,614.12427
75323,811.8815
75324,612.08636
75325,225.22429
75326,715.7183
75327,574.43115
75328,497.08878
75329,524.53845
75330,583.69836
75331,493.1008
75332,840.55774
75333,596.8614
75334,451.42438
75335,610.3888
75336,621.4954
75337,468.27155
75338,788.9786
75339,445.37607
75340,562.927
75341,412.88315
75342,512.2399
75343,205.25404
75344,547.32
75345,571.77563
75346,907.4787
75347,779.7813
75348,728.3889
75349,569.25903
75350,476.896
75351,929.93567
75352,601.8435
75353,491.81967
75354,547.9891
75355,381.34418
75356,474.52505
75357,573.9686
75358,482.00858
75359,595.59766
75360,604.2218
75361,647.7078
75362,680.5935
75363,675.8093
75364,605.14307
75365,511.54465
75366,704.9001
75367,585.4345
75368,499.78543
75369,561.8585
75370,821.21
75371,460.63528
75372,536.1769
75373,525.5941
75374,540.02454
75375,532.64734
75376,588.0243
75377,737.97925
75378,590.6533
75379,447.95184
75380,269.15878
75381,805.0244
75382,534.29803
75383,555.2636
75384,830.3583
75385,631.1069
75386,487.96228
75387,757.3696
75388,951.0424
75389,1185.8646
75390,806.6545
75391,551.86707
75392,546.3403
75393,508.37366
75394,455.96536
75395,769.353
75396,630.2359
75397,462.84015
75398,794.88135
75399,527.4397
75400,493.72256
75401,675.9349
75402,579.0503
75403,776.3938
75404,575.05255
75405,491.53452
75406,861.8509
75407,943.28326
75408,810.10156
75409,405.92087
75410,585.4345
75411,842.1942
75412,547.23627
75413,624.80743
75414,878.27313
75415,656.3785
75416,672.7248
75417,644.20074
75418,485.24738
75419,648.85626
75420,952.78503
75421,848.4759
75422,396.23587
75423,573.70074
75424,599.6939
75425,369.1243
75426,590.20483
75427,563.68604
75428,656.87994
75429,356.0544
75430,767.18
75431,772.72723
75432,668.1396
75433,225.22429
75434,654.1386
75435,527.24097
75436,714.1365
75437,659.51514
75438,451.42438
75439,647.6802
75440,588.4708
75441,712.0932
75442,469.93704
75443,567.1544
75444,478.74637
75445,447.1203
75446,755.4274
75447,597.8313
75448,442.13815
75449,763.2051
75450,542.7593
75451,499.60098
75452,706.3939
75453,706.84595
75454,728.1218
75455,593.6169
75456,645.6381
75457,588.79114
75458,394.8527
75459,482.30685
75460,694.72424
75461,493.5972
75462,445.15958
75463,702.1904
75464,510.55884
75465,755.86444
75466,784.5266
75467,369.6075
75468,382.22256
75469,487.7588
75470,663.39215
75471,464.22696
75472,239.2877
75473,507.8431
75474,607.77734
75475,915.14044
75476,751.82196
75477,893.0368
75478,390.60022
75479,426.59515
75480,776.9009
75481,491.15494
75482,488.05734
75483,737.4562
75484,827.2843
75485,590.0126
75486,622.1954
75487,502.86966
75488,1148.6738
75489,667.0708
75490,523.15826
75491,774.7383
75492,516.5646
75493,960.5314
75494,736.7799
75495,742.42377
75496,758.26
75497,758.8914
75498,442.73035
75499,369.77997
75500,626.27637
75501,604.7258
75502,450.99832
75503,749.33704
75504,494.01852
75505,764.4413
75506,500.1734
75507,550.51843
75508,750.8904
75509,1052.7635
75510,537.55743
75511,373.00406
75512,476.32358
75513,590.7964
75514,477.02954
75515,522.12366
75516,743.8352
75517,542.0016
75518,485.0837
75519,639.0939
75520,566.0367
75521,796.6742
75522,862.7949
75523,584.6395
75524,580.61847
75525,663.0962
75526,617.70526
75527,539.94855
75528,1077.8197
75529,454.2605
75530,201.8575
75531,740.13416
75532,359.45926
75533,1006.5178
75534,593.1686
75535,461.05338
75536,500.4865
75537,472.99088
75538,582.69977
75539,436.57758
75540,747.72797
75541,718.87256
75542,787.45337
75543,519.1574
75544,835.3403
75545,792.2922
75546,899.45685
75547,515.11926
75548,594.3324
75549,519.75214
75550,339.06372
75551,504.1642
75552,365.98746
75553,512.88055
75554,610.877
75555,546.1558
75556,494.20587
75557,485.90793
75558,901.7038
75559,617.8734
75560,389.1468
75561,637.5534
75562,617.95325
75563,385.27
75564,697.4058
75565,665.83093
75566,751.30835
75567,954.8011
75568,217.23619
75569,737.10645
75570,605.3204
75571,539.01733
75572,518.31195
75573,638.32513
75574,564.6958
75575,853.3158
75576,501.71066
75577,633.9765
75578,824.77747
75579,599.51575
75580,564.0969
75581,602.50464
75582,746.838
75583,926.98914
75584,609.8567
75585,652.8991
75586,559.89966
75587,579.65045
75588,596.01965
75589,704.74963
75590,436.4531
75591,643.6745
75592,680.12964
75593,531.4082
75594,822.4921
75595,370.99173
75596,961.81934
75597,693.8838
75598,557.8645
75599,629.6425
75600,495.14902
75601,695.8961
75602,462.75586
75603,821.9613
75604,666.8445
75605,555.8645
75606,682.99646
75607,639.47534
75608,561.2515
75609,597.8301
75610,733.6756
75611,403.59586
75612,500.1734
75613,494.55756
75614,510.72208
75615,475.88315
75616,442.73035
75617,425.38083
75618,740.14056
75619,827.85016
75620,743.36475
75621,523.4508
75622,384.1629
75623,699.05725
75624,476.23422
75625,640.7982
75626,1123.8118
75627,609.00214
75628,412.70203
75629,691.1451
75630,671.48694
75631,585.1169
75632,840.40027
75633,845.0177
75634,669.79816
75635,652.23334
75636,815.77515
75637,861.6524
75638,505.1171
75639,928.3966
75640,562.8181
75641,751.6267
75642,674.82745
75643,854.0869
75644,521.9227
75645,509.11545
75646,537.5508
75647,485.02414
75648,741.7239
75649,450.9029
75650,538.8546
75651,589.9343
75652,952.5011
75653,667.56714
75654,587.7372
75655,478.42236
75656,771.85736
75657,559.99786
75658,776.1125
75659,701.798
75660,512.65765
75661,510.00583
75662,682.15314
75663,546.7283
75664,677.35516
75665,523.6293
75666,585.5857
75667,604.17126
75668,536.7031
75669,503.92575
75670,429.5842
75671,704.2196
75672,683.7357
75673,449.07913
75674,221.23024
75675,181.28976
75676,732.91064
75677,586.91675
75678,417.4714
75679,404.8434
75680,660.8635
75681,636.7074
75682,519.2881
75683,878.15576
75684,481.7807
75685,500.1734
75686,573.90826
75687,265.16476
75688,703.64496
75689,539.2556
75690,441.01822
75691,628.3602
75692,584.60815
75693,604.34937
75694,469.5902
75695,576.21295
75696,732.9075
75697,498.04916
75698,452.58826
75699,774.6336
75700,499.03757
75701,717.24475
75702,585.9175
75703,596.3669
75704,601.3471
75705,534.97504
75706,325.07547
75707,573.38275
75708,493.77875
75709,771.883
75710,727.00696
75711,605.22034
75712,221.23024
75713,817.26636
75714,490.26364
75715,365.298
75716,798.73
75717,480.79465
75718,520.37225
75719,520.2578
75720,1091.2063
75721,528.6793
75722,641.0017
75723,531.8965
75724,931.7949
75725,1080.417
75726,542.84784
75727,767.44543
75728,826.7754
75729,632.8355
75730,638.9861
75731,366.3029
75732,711.286
75733,532.6724
75734,898.5223
75735,657.8238
75736,630.5771
75737,585.89246
75738,546.43726
75739,465.9778
75740,945.07666
75741,450.14603
75742,723.0964
75743,680.9037
75744,538.5812
75745,783.6343
75746,605.3845
75747,509.72537
75748,1177.6517
75749,690.1335
75750,460.62088
75751,541.42566
75752,819.5571
75753,607.93604
75754,716.4116
75755,634.17334
75756,325.07547
75757,498.63376
75758,467.55957
75759,614.1368
75760,723.44055
75761,665.85156
75762,816.1355
75763,467.4748
75764,918.4302
75765,501.3118
75766,526.8482
75767,871.983
75768,537.5142
75769,492.56113
75770,723.6914
75771,500.1734
75772,575.17914
75773,836.7005
75774,807.63776
75775,327.20764
75776,696.3711
75777,702.2213
75778,880.2053
75779,465.00287
75780,464.61618
75781,602.01935
75782,741.1035
75783,623.4543
75784,614.2127
75785,566.223
75786,520.21356
75787,513.2685
75788,717.7981
75789,587.947
75790,740.3216
75791,633.2235
75792,828.6764
75793,493.87064
75794,887.6384
75795,770.06683
75796,261.76822
75797,463.02652
75798,706.21765
75799,786.4363
75800,566.32635
75801,970.44025
75802,1040.5479
75803,720.0873
75804,601.2997
75805,738.38464
75806,526.8482
75807,815.24915
75808,643.94635
75809,441.8983
75810,553.45703
75811,448.5942
75812,857.4323
75813,468.33548
75814,500.92386
75815,630.8064
75816,677.8385
75817,566.7936
75818,602.8926
75819,445.1707
75820,763.3054
75821,776.9438
75822,847.6125
75823,522.3346
75824,619.46814
75825,513.04205
75826,456.9098
75827,185.28381
75828,482.77893
75829,877.56036
75830,754.5645
75831,616.1531
75832,553.62994
75833,778.7467
75834,607.34644
75835,829.18616
75836,670.78503
75837,602.511
75838,557.4214
75839,225.22429
75840,554.88257
75841,181.28976
75842,1126.2023
75843,413.36807
75844,524.52203
75845,952.0564
75846,724.1904
75847,205.25404
75848,522.8544
75849,711.90564
75850,577.65027
75851,588.43164
75852,891.52606
75853,559.4163
75854,706.24713
75855,734.242
75856,479.51627
75857,463.68
75858,426.6842
75859,570.92145
75860,591.5074
75861,768.9557
75862,483.85373
75863,423.5661
75864,659.4646
75865,542.7593
75866,610.44824
75867,885.3284
75868,625.44073
75869,448.48575
75870,508.10745
75871,719.8538
75872,216.63246
75873,503.08304
75874,442.27173
75875,507.35077
75876,466.26178
75877,530.8808
75878,877.73126
75879,635.6657
75880,669.6568
75881,615.676
75882,654.1517
75883,897.13153
75884,556.0269
75885,465.46738
75886,822.4907
75887,441.91226
75888,521.5556
75889,610.42914
75890,521.2821
75891,464.38596
75892,958.501
75893,641.2402
75894,535.59705
75895,523.4508
75896,445.07962
75897,502.50113
75898,500.76486
75899,502.02377
75900,446.2142
75901,668.61633
75902,595.89026
75903,552.93555
75904,479.90424
75905,546.12854
75906,239.2877
75907,683.6579
75908,596.948
75909,566.611
75910,524.3603
75911,506.99725
75912,538.8546
75913,722.4291
75914,519.8698
75915,543.3481
75916,598.877
75917,606.2759
75918,615.1056
75919,611.226
75920,505.12137
75921,513.88544
75922,512.2399
75923,575.0664
75924,661.2862
75925,598.30743
75926,786.58734
75927,552.7511
75928,739.2379
75929,557.0186
75930,884.6792
75931,536.4569
75932,205.25404
75933,673.8079
75934,763.01215
75935,581.0059
75936,531.34186
75937,754.0876
75938,685.79834
75939,559.4475
75940,538.5812
75941,939.4837
75942,527.3304
75943,480.20316
75944,383.22705
75945,703.7653
75946,736.9733
75947,640.94604
75948,518.7699
75949,705.0824
75950,501.2131
75951,455.25467
75952,577.53577
75953,631.9038
75954,582.28284
75955,776.6339
75956,778.8166
75957,706.7577
75958,678.55774
75959,510.30698
75960,656.84924
75961,646.23645
75962,510.66727
75963,537.51654
75964,649.37775
75965,528.27075
75966,501.6298
75967,382.25882
75968,522.74695
75969,926.1978
75970,437.29895
75971,636.26324
75972,383.214
75973,766.3927
75974,472.77243
75975,900.90106
75976,481.14487
75977,1013.57336
75978,618.2874
75979,661.7539
75980,517.8558
75981,539.745
75982,485.70486
75983,902.19037
75984,530.7965
75985,844.69135
75986,381.20422
75987,901.2223
75988,511.78662
75989,598.218
75990,569.8284
75991,500.0589
75992,598.2098
75993,544.2268
75994,493.98514
75995,904.4962
75996,585.1025
75997,533.0315
75998,642.62085
75999,654.7535
76000,489.5141
76001,678.6371
76002,462.8031
76003,995.78455
76004,538.3967
76005,517.2435
76006,749.22253
76007,390.31186
76008,537.2328
76009,693.8592
76010,478.42236
76011,481.367
76012,541.7818
76013,625.58716
76014,652.14404
76015,617.47626
76016,510.43857
76017,654.6756
76018,774.4808
76019,631.7495
76020,952.2063
76021,205.25404
76022,695.2581
76023,497.73303
76024,1045.7745
76025,577.01495
76026,480.81982
76027,649.01587
76028,652.4787
76029,511.23987
76030,504.7144
76031,469.7283
76032,522.4473
76033,658.5552
76034,505.03235
76035,629.943
76036,890.6293
76037,731.78577
76038,610.1791
76039,357.5608
76040,530.24963
76041,205.25404
76042,593.9112
76043,521.7809
76044,583.0117
76045,221.23024
76046,639.7485
76047,661.84515
76048,1065.598
76049,817.1149
76050,1053.792
76051,623.3472
76052,830.0639
76053,623.39185
76054,560.9933
76055,577.2874
76056,466.2367
76057,684.9378
76058,629.3076
76059,771.3361
76060,716.2463
76061,457.08475
76062,795.3975
76063,581.4636
76064,561.4706
76065,466.3957
76066,464.42575
76067,584.24554
76068,530.70105
76069,597.8443
76070,543.2366
76071,825.2349
76072,526.8482
76073,499.39713
76074,456.12894
76075,425.3168
76076,900.04834
76077,571.6544
76078,644.7728
76079,580.366
76080,568.2449
76081,481.88263
76082,794.34644
76083,804.89484
76084,792.47015
76085,221.23024
76086,562.5267
76087,795.7389
76088,513.56744
76089,568.06586
76090,602.89197
76091,221.23024
76092,669.49
76093,524.79956
76094,537.8293
76095,802.3665
76096,624.97076
76097,833.6604
76098,564.6805
76099,830.21606
76100,600.3632
76101,542.84863
76102,621.90247
76103,925.4617
76104,463.07034
76105,604.4253
76106,852.90845
76107,614.5122
76108,647.87646
76109,539.27014
76110,453.55652
76111,887.6595
76112,768.73486
76113,474.16882
76114,541.85205
76115,464.4559
76116,556.65485
76117,825.809
76118,562.0175
76119,465.93832
76120,503.5591
76121,458.4267
76122,629.25006
76123,890.3128
76124,396.95145
76125,845.5264
76126,636.54974
76127,588.83105
76128,827.7573
76129,496.17935
76130,542.7593
76131,461.5629
76132,849.5712
76133,741.9658
76134,369.2639
76135,911.1913
76136,1052.14
76137,636.58014
76138,577.48865
76139,571.0865
76140,475.0532
76141,688.9999
76142,482.91843
76143,580.9412
76144,434.6723
76145,687.6519
76146,696.25116
76147,848.66254
76148,490.53214
76149,550.48596
76150,608.97363
76151,765.6312
76152,843.25635
76153,1016.99506
76154,432.96146
76155,562.3878
76156,961.9052
76157,506.1419
76158,545.56433
76159,556.4271
76160,481.02603
76161,569.5092
76162,553.7012
76163,504.2273
76164,455.6919
76165,519.7748
76166,784.609
76167,570.07983
76168,779.9856
76169,723.1389
76170,523.0374
76171,485.24655
76172,441.9752
76173,702.3943
76174,470.3198
76175,895.9911
76176,241.79799
76177,651.29846
76178,297.71463
76179,321.67892
76180,624.8147
76181,606.3651
76182,494.24673
76183,560.7917
76184,359.45926
76185,382.52713
76186,644.9758
76187,556.0269
76188,444.6002
76189,606.67706
76190,468.32022
76191,464.18658
76192,808.0803
76193,522.21924
76194,603.92316
76195,976.68604
76196,483.43506
76197,241.79799
76198,1222.9176
76199,544.99194
76200,498.54465
76201,568.48517
76202,465.04984
76203,769.22565
76204,501.09283
76205,921.5962
76206,702.5178
76207,225.22429
76208,810.2462
76209,510.97226
76210,748.35126
76211,518.42645
76212,598.78076
76213,696.28357
76214,503.93848
76215,723.2494
76216,788.2339
76217,486.58545
76218,205.25404
76219,445.99298
76220,501.69348
76221,600.2472
76222,678.5227
76223,721.5699
76224,778.2987
76225,483.39584
76226,494.71655
76227,481.6151
76228,501.9287
76229,589.8884
76230,570.85187
76231,253.78012
76232,471.91776
76233,561.6941
76234,654.17316
76235,617.543
76236,738.3487
76237,484.3196
76238,515.4521
76239,201.8575
76240,498.04916
76241,535.293
76242,463.70544
76243,634.50183
76244,569.52826
76245,511.73068
76246,780.4435
76247,642.2625
76248,518.42645
76249,710.5137
76250,458.28384
76251,892.54395
76252,1023.92175
76253,748.3081
76254,756.9781
76255,531.3499
76256,933.3322
76257,487.42325
76258,542.27625
76259,838.41406
76260,481.29703
76261,749.6791
76262,225.22429
76263,583.72754
76264,385.8597
76265,498.8925
76266,573.79584
76267,568.7308
76268,470.96216
76269,928.9674
76270,456.92575
76271,497.04425
76272,562.73145
76273,574.60315
76274,757.75507
76275,518.36847
76276,828.25476
76277,546.67725
76278,205.25404
76279,517.55707
76280,1002.09375
76281,556.56067
76282,419.91882
76283,806.64557
76284,538.1248
76285,506.97214
76286,954.53406
76287,803.55084
76288,735.40967
76289,493.92844
76290,600.2408
76291,946.082
76292,803.55084
76293,774.0133
76294,840.7418
76295,614.6099
76296,540.68713
76297,466.39273
76298,647.30597
76299,755.79926
76300,778.89166
76301,606.2102
76302,792.1963
76303,646.7069
76304,521.7395
76305,498.68265
76306,389.3148
76307,895.6222
76308,529.1808
76309,473.4833
76310,645.57416
76311,495.8804
76312,181.28976
76313,197.26595
76314,638.56555
76315,736.0511
76316,239.2877
76317,733.1743
76318,535.7064
76319,612.51904
76320,687.8551
76321,1049.8954
76322,512.49866
76323,808.4905
76324,981.6774
76325,523.26636
76326,489.22122
76327,656.0176
76328,1265.2711
76329,484.83527
76330,738.0863
76331,632.4966
76332,493.6751
76333,907.37823
76334,703.17017
76335,530.5029
76336,587.9486
76337,400.76108
76338,513.5931
76339,830.7009
76340,481.85556
76341,500.447
76342,544.33655
76343,368.67514
76344,609.0203
76345,759.66724
76346,329.66702
76347,189.27786
76348,576.43604
76349,513.9745
76350,719.73785
76351,756.4377
76352,586.49036
76353,849.4783
76354,491.74728
76355,493.9699
76356,707.3423
76357,377.5956
76358,871.1137
76359,493.16473
76360,538.85333
76361,802.2801
76362,645.8123
76363,599.052
76364,759.8179
76365,611.6505
76366,496.421
76367,704.868
76368,517.8558
76369,772.8325
76370,708.842
76371,507.30154
76372,701.5768
76373,618.2874
76374,466.33176
76375,561.76917
76376,594.42786
76377,457.34454
76378,616.5604
76379,854.0472
76380,632.3522
76381,855.1236
76382,656.04846
76383,599.58575
76384,767.647
76385,540.5507
76386,386.76157
76387,536.84485
76388,201.8575
76389,701.0456
76390,579.08765
76391,511.02603
76392,614.99304
76393,558.78705
76394,590.27637
76395,705.51575
76396,667.6781
76397,522.42053
76398,553.2151
76399,723.34546
76400,695.6601
76401,477.30655
76402,788.8914
76403,635.84985
76404,996.02203
76405,533.0353
76406,205.25404
76407,501.24786
76408,583.116
76409,482.69345
76410,337.05765
76411,590.45886
76412,639.8188
76413,592.5071
76414,474.39102
76415,399.79306
76416,504.1865
76417,819.7564
76418,495.51254
76419,627.4992
76420,747.2443
76421,579.4317
76422,758.33636
76423,618.99835
76424,398.73224
76425,589.3141
76426,639.405
76427,477.9436
76428,537.5643
76429,582.88086
76430,832.2802
76431,466.5352
76432,468.33548
76433,514.41034
76434,929.6242
76435,730.32715
76436,448.09177
76437,658.37366
76438,546.29736
76439,533.5377
76440,239.2877
76441,521.9227
76442,394.8527
76443,456.69107
76444,527.24097
76445,287.26715
76446,945.2231
76447,401.24445
76448,843.5103
76449,578.8042
76450,548.9984
76451,590.4601
76452,555.3379
76453,717.6212
76454,773.0021
76455,882.50037
76456,517.2435
76457,489.32968
76458,854.37115
76459,604.05646
76460,516.47925
76461,449.05588
76462,461.11087
76463,256.57294
76464,450.5988
76465,428.76718
76466,581.55493
76467,773.87335
76468,537.84045
76469,784.22107
76470,853.3094
76471,1024.7542
76472,469.99954
76473,611.8493
76474,557.1697
76475,588.4344
76476,775.8478
76477,561.8297
76478,516.9496
76479,485.40555
76480,988.5347
76481,828.8319
76482,789.06195
76483,910.873
76484,614.60156
76485,873.7646
76486,445.86816
76487,483.69473
76488,519.7748
76489,620.904
76490,731.7645
76491,573.4416
76492,826.97284
76493,656.132
76494,579.94403
76495,519.0635
76496,609.5165
76497,697.0081
76498,547.7836
76499,702.9663
76500,561.8555
76501,556.29144
76502,691.02905
76503,766.6871
76504,755.9832
76505,713.8835
76506,481.95847
76507,745.2178
76508,860.2604
76509,538.0087
76510,494.94547
76511,724.6919
76512,444.14337
76513,942.11945
76514,587.7621
76515,383.9899
76516,610.25604
76517,1017.4629
76518,736.6301
76519,520.64575
76520,1035.1047
76521,201.8575
76522,605.9711
76523,493.24088
76524,475.54767
76525,481.881
76526,813.8078
76527,608.324
76528,912.81274
76529,496.79694
76530,677.77844
76531,678.73047
76532,506.19626
76533,551.23267
76534,487.18634
76535,548.45044
76536,953.69275
76537,1015.4817
76538,705.8945
76539,546.6812
76540,511.80045
76541,563.7816
76542,532.2654
76543,553.915
76544,489.32913
76545,563.6899
76546,239.2877
76547,561.6741
76548,560.3102
76549,1058.6149
76550,759.9454
76551,464.22696
76552,714.9945
76553,446.152
76554,661.77325
76555,509.1032
76556,769.1228
76557,402.22388
76558,604.80725
76559,686.6761
76560,787.7463
76561,598.7144
76562,737.6786
76563,501.813
76564,497.21506
76565,1248.1046
76566,912.1342
76567,423.79916
76568,1025.1421
76569,643.9209
76570,657.6648
76571,1023.69867
76572,526.21594
76573,573.77075
76574,583.8827
76575,599.58734
76576,487.5653
76577,173.30167
76578,564.48486
76579,867.35223
76580,531.83484
76581,771.5183
76582,504.07288
76583,495.6254
76584,551.1307
76585,553.6365
76586,823.4664
76587,562.91394
76588,464.68488
76589,543.6246
76590,725.0293
76591,436.0651
76592,495.5717
76593,718.6885
76594,538.53595
76595,473.99585
76596,586.6516
76597,528.01166
76598,951.3623
76599,875.3795
76600,558.6875
76601,478.76187
76602,681.6763
76603,448.41025
76604,779.1661
76605,604.83234
76606,221.23024
76607,497.51013
76608,558.46234
76609,461.38287
76610,568.84094
76611,434.9712
76612,669.3178
76613,523.57574
76614,625.57886
76615,479.07904
76616,606.0459
76617,656.2274
76618,356.05704
76619,865.9975
76620,656.113
76621,534.51715
76622,758.0477
76623,488.45697
76624,221.23024
76625,561.4706
76626,472.53906
76627,589.6845
76628,269.15878
76629,613.9401
76630,539.68524
76631,667.79614
76632,479.03772
76633,675.56287
76634,740.8772
76635,817.4644
76636,542.27625
76637,644.9573
76638,181.28976
76639,659.6046
76640,567.09247
76641,217.23619
76642,368.17874
76643,592.80566
76644,496.17935
76645,480.20316
76646,572.1299
76647,614.016
76648,574.9346
76649,797.9076
76650,729.05536
76651,508.13602
76652,960.6414
76653,510.42807
76654,658.9431
76655,676.5853
76656,799.23047
76657,491.59796
76658,185.28381
76659,520.2578
76660,547.69617
76661,549.33545
76662,567.53033
76663,584.38873
76664,1063.5498
76665,554.69086
76666,483.7898
76667,921.7867
76668,861.41534
76669,989.1261
76670,884.1421
76671,459.84506
76672,568.33936
76673,837.47955
76674,589.1753
76675,612.4519
76676,467.4896
76677,537.2087
76678,579.0503
76679,572.8713
76680,466.36487
76681,608.31464
76682,592.4515
76683,838.99243
76684,902.32654
76685,722.568
76686,531.5979
76687,768.97815
76688,467.72745
76689,551.86865
76690,741.8147
76691,297.11716
76692,621.21674
76693,596.68524
76694,476.32358
76695,744.8749
76696,579.0512
76697,613.6742
76698,359.92575
76699,436.13507
76700,468.56445
76701,1022.91455
76702,467.08258
76703,770.4327
76704,510.47375
76705,770.2127
76706,620.2209
76707,745.20416
76708,559.0399
76709,883.233
76710,205.25404
76711,943.2152
76712,502.40573
76713,595.0193
76714,899.83093
76715,790.5244
76716,586.0952
76717,684.2671
76718,185.28381
76719,804.39484
76720,623.4292
76721,481.56894
76722,879.0952
76723,402.23416
76724,453.04617
76725,265.16476
76726,790.18695
76727,529.4737
76728,680.6687
76729,1154.9196
76730,667.121
76731,225.22429
76732,439.86572
76733,604.14575
76734,625.8101
76735,942.66595
76736,690.46265
76737,690.2937
76738,640.9525
76739,597.8301
76740,638.127
76741,528.3098
76742,481.71204
76743,429.31085
76744,600.15784
76745,693.1088
76746,611.51184
76747,519.03674
76748,877.84576
76749,503.48053
76750,473.69693
76751,615.1056
76752,496.29382
76753,482.98883
76754,714.7895
76755,451.69785
76756,746.4098
76757,544.12714
76758,735.11804
76759,809.8463
76760,547.7652
76761,1001.9129
76762,601.6835
76763,715.26685
76764,418.6071
76765,618.18823
76766,563.2259
76767,665.25183
76768,468.17648
76769,458.8075
76770,297.71463
76771,568.1541
76772,570.3742
76773,558.36755
76774,245.19453
76775,205.25404
76776,479.12634
76777,631.10846
76778,590.57587
76779,185.28381
76780,474.86682
76781,507.93253
76782,393.11642
76783,537.2328
76784,497.86008
76785,739.5901
76786,536.94763
76787,494.65262
76788,855.6688
76789,467.19626
76790,1009.57947
76791,562.70197
76792,859.593
76793,712.1377
76794,483.6248
76795,597.8301
76796,420.93478
76797,750.13477
76798,257.17667
76799,925.99854
76800,982.0789
76801,657.27686
76802,735.8437
76803,826.5913
76804,486.4686
76805,643.5503
76806,481.6739
76807,423.1049
76808,351.7195
76809,505.12744
76810,691.8798
76811,971.4451
76812,468.94522
76813,695.29663
76814,205.25404
76815,514.19226
76816,713.044
76817,495.03452
76818,571.3467
76819,649.49744
76820,921.7042
76821,479.44037
76822,502.50113
76823,453.34476
76824,205.25404
76825,845.59576
76826,632.12115
76827,970.44025
76828,239.2877
76829,265.16476
76830,261.76822
76831,495.85782
76832,754.266
76833,481.22385
76834,904.70874
76835,616.446
76836,879.20703
76837,225.22429
76838,608.6868
76839,532.6724
76840,480.20316
76841,513.43994
76842,342.12387
76843,713.07227
76844,691.14355
76845,538.43835
76846,508.91196
76847,448.10205
76848,632.90674
76849,681.64777
76850,509.18732
76851,456.76517
76852,745.1247
76853,531.55786
76854,608.8013
76855,691.27704
76856,799.7394
76857,453.4542
76858,221.82774
76859,657.6366
76860,469.08008
76861,599.0833
76862,474.15482
76863,917.50635
76864,571.80505
76865,584.6912
76866,794.003
76867,473.63873
76868,548.5721
76869,690.4878
76870,1054.2389
76871,455.11386
76872,539.26764
76873,676.4116
76874,985.2465
76875,201.8575
76876,499.60098
76877,679.00244
76878,526.07715
76879,485.6014
76880,736.99115
76881,469.65833
76882,580.71094
76883,874.7469
76884,823.72455
76885,458.54755
76886,591.25256
76887,852.9978
76888,1015.3931
76889,857.07166
76890,205.25404
76891,706.06995
76892,491.06015
76893,617.5399
76894,841.1683
76895,535.38806
76896,812.6706
76897,205.25404
76898,445.06375
76899,519.7748
76900,681.44464
76901,625.9668
76902,626.96246
76903,790.6874
76904,525.5331
76905,472.5387
76906,367.406
76907,530.6375
76908,505.03235
76909,653.68353
76910,842.83453
76911,543.91565
76912,735.21765
76913,488.89276
76914,602.0976
76915,911.5729
76916,555.9228
76917,836.7684
76918,744.955
76919,689.0893
76920,891.0378
76921,873.49866
76922,570.48254
76923,627.70276
76924,604.9708
76925,722.5696
76926,221.23024
76927,560.12225
76928,779.60406
76929,699.11224
76930,513.1913
76931,438.27768
76932,642.11536
76933,490.0129
76934,201.8575
76935,327.20764
76936,863.83514
76937,504.4375
76938,456.35336
76939,453.5931
76940,591.0313
76941,197.26595
76942,902.9985
76943,540.75446
76944,561.389
76945,439.71304
76946,739.1233
76947,501.17792
76948,654.2876
76949,595.1334
76950,527.7393
76951,451.21027
76952,525.3652
76953,445.55942
76954,842.5836
76955,798.6575
76956,567.2066
76957,487.18634
76958,527.42737
76959,731.726
76960,1019.5326
76961,848.8956
76962,765.88837
76963,491.9369
76964,499.60098
76965,453.43414
76966,485.3356
76967,553.6365
76968,538.9691
76969,574.08875
76970,646.4
76971,565.1657
76972,693.9322
76973,531.50854
76974,529.86163
76975,585.2352
76976,807.575
76977,582.8832
76978,641.03204
76979,479.9042
76980,464.50046
76981,538.1849
76982,497.36227
76983,885.4332
76984,522.1915
76985,488.56757
76986,711.51636
76987,604.8327
76988,823.72455
76989,362.0941
76990,612.8208
76991,615.2881
76992,685.9856
76993,261.76822
76994,498.77386
76995,880.6831
76996,940.288
76997,913.9032
76998,604.81323
76999,593.7736
77000,537.69073
77001,757.46106
77002,591.6581
77003,410.57965
77004,221.23024
77005,558.9584
77006,462.1727
77007,678.0611
77008,568.6025
77009,481.13806
77010,535.0895
77011,534.32935
77012,413.4774
77013,874.5468
77014,567.77563
77015,662.6522
77016,552.8462
77017,450.94525
77018,516.67114
77019,562.38
77020,664.49695
77021,607.62805
77022,549.15295
77023,709.74426
77024,529.89514
77025,708.89484
77026,524.6762
77027,628.6631
77028,501.87955
77029,546.0728
77030,570.3042
77031,390.9731
77032,434.13004
77033,567.3853
77034,759.7925
77035,741.8514
77036,890.3128
